Name,Image,CountryCode,Number
 Casarecce,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_casarecce_01_2112.png,TUR,87
Casarecce,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-casarecce-2021.png,GRC,87
Casarecce,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000016208_8076809519960_collezione_casarecce_500g_front.png,DEU,87
Casarecce,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/collezione_casarecce_2021.png,AUS,87
Casarecce,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/collezione/1000016208_8076809519960_collezione_casarecce_500g_front.png,CHE,87
Cannelloni,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/collezione_cannelloni_2021.png,AUS,88
Cannelloni,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_new_pack_cannelloni.png,FRA,88
Cannelloni,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/collezione_new_pack_cannelloni.png,POL,88
Cannelloni,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/collezione-2023/3d_real_12497_coll_cannelloni_250g_eu_118601as_v3_fronte-(2).png,SWE,88
Cannelloni,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_cannelloni_250g_front_1000012497_8076808070882.png,CHE,88
Cannelloni,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000012497_8076808070882_collezione_cannelloni_250g_front.png,DEU,88
קנלוני,https://www.barilla.com//-/media/images/he_il/products/il-products/collezione_cannelloni_2021.png,ISR,88
Cannelloni,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/collezione_nl/new/collezione_pack_cannelloni_new.png,NLD,88
Cannelloni,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-cannelloni-2021.png,GRC,88
Cannelloni,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/8076808070882-coll_cannelloni_250g.png,BEL,88
Cannelloni,https://www.barilla.com//-/media/images/ro_ro/3df__lc_cannelloni_250g.png,ROU,88
Cannelloni,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/collezione/3df_cannelloni_collezione.png,SGP,88
Cannelloni all'uovo ,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/cannelloni_250g_new.png,ITA,88
Cannelloni,https://www.barilla.com//-/media/images/ro_ro/3df__lc_cannelloni_250g.png,ROU,88
Rigatoni,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/rigatoni.png,ROU,89
Rigatoni ,https://www.barilla.com//-/media/images/pt_br/mockups_blue_box/3df_bbnvi_rigatoni_89_500g1.png,BRA,89
Rigatoni,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/rigatoni_89_500g.png,ITA,89
Rigatoni,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/classic-blue-box/3df_rigatoni_productimage.png,SGP,89
Rigatoni,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/classic-gr/3df_3030029781_1000073089rigatoni15x500g.png,GRC,89
Rigatoni,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030029781_1000073089_rigatoni_15x500g.png,SWE,89
Rigatoni,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/8076802085899-bb_rigatoni_500g.png,BEL,89
Rigatoni,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/classic-blue-box/rigatoni_nvi.png,AUS,89
Rigatoni,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/rigatoni_162x210.png,CHE,89
Rigatoni,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/classic_pl/barilla_rigatoni_500g.png,POL,89
Rigatoni,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/rigatoni.png,ROU,89
Rigatoni,https://www.barilla.com//-/media/images/ca/products/new-product-shots/rigatoni.png,CAN,89
Collezione Rigatoni,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_rigatoni_340g.png,MEX,89
Rigatoni,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_rigatoni-pasta.png,USA,89
Gemelli,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/klassische_sorten/3df_3030042506_1000012835gemelli14x500ggershelf.png,DEU,90
Treccine,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/collezione/1000022393_8076809583503_collezione_treccine_500g_front_2023.png,CHE,90
Gemelli,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030029230_1000012835_gemelli_14x500g_ger_shelf.png,SWE,90
Treccine,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000022393_8076809583503_collezione_treccine_500g_front.png,DEU,90
Fusilli Bucati Corti,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/collezione/1000022393_8076809583503_collezione_treccine_500g_front_2023.png,CHE,90
Gemelli,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_gemelli-pasta.png,USA,90
Pipe Rigate,https://www.barilla.com//-/media/images/hr_hr/piperigate.png,HRV,91
Pipe rigate,https://www.barilla.com//-/media/images/sl_si/piperigate.png,SVN,91
Pipe Rigate,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/pipe-rigate.png,ROU,91
Pipe Rigate,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/pipe-rigate.png,ROU,91
Pipe Rigate,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/classiques/pack_nvi/3df_bbnvi_pipe_rigate_500g.png,FRA,91
Pipe Rigate,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/8076802085912-bb_pipe_rigate_500g.png,BEL,91
PIPE RIGATE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/classic_tr/bluebox_pipe_rigate_new.png,TUR,91
Pipe Rigate,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/klassische_sorten_nl/new/klassiekers_pack_piperigate_new.png,NLD,91
Pipe Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/pipe_rigate_91_500g.png,ITA,91
Pipe Rigate,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/pipe_rigate_162x210.png,CHE,91
Conchiglie Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/conchiglie_rigate_93_500g.png,ITA,93
קונצ'ילה ריגטה,https://www.barilla.com//-/media/images/he_il/products/il-products/conchiglie_rigate_93_500g.webp,ISR,93
Medium Shells,https://www.barilla.com//-/media/images/ca/products/new-product-shots/conchiglie.png,CAN,93
Conchiglie Rigate,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_conchiglie_500g.png,MEX,93
Medium Shells,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_medium-shells-pasta.png,USA,93
Caracoles Medianos,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-caracoles/5181037471barillamediumshellscopy.png,PRI,93
Al Bronzo Conchiglie,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/al-bronzo/barilla_al-bronzo_conchiglie_shells_pasta.png,USA,93
Sedani Rigati,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/sedani_rigati_94_500g.png,ITA,94
SEDANI RIGATI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/classic_tr/bluebox_rsedani_rigati_new.png,TUR,94
Spaccatelle,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/spaccatelle_96_cello_1kg.png,ITA,96
Fusilli,https://www.barilla.com//-/media/images/sl_si/fusillipackage.png,SVN,98
Fusilli,https://www.barilla.com//-/media/images/pt_pt/products/groups/ranges/gama--clasica_pt/_0016_3df_3030030466_1000012625fusilli500gowintlb.png,PRT,98
FUSILLI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/classic_tr/bluebox_fusilli_new.png,TUR,98
Fusilli,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/classic-blue-box/3df_fusilli_productimage.png,SGP,98
Fusilli,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/klassische_sorten/2022/fusili_162x210.png,DEU,98
 Fusilli,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/fusilli_98_500g.png,ITA,98
Fusilli,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/fusili_162x210.png,CHE,98
Fusilli,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030029783_1000680098_fusilli_15x500g_intl.png,SWE,98
Fusilli,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/3df_3030042513_1000332098fusilli12x500gshelfableger.png,ROU,98
Fusilli,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/classic-blue-box/fusilli_nvi.png,AUS,98
Fusilli,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0016_3df_3030030466_1000012625fusilli500gowintlb.png,ESP,98
Fusilli,https://www.barilla.com//-/media/images/da_dk/products/groups/ranges/klassikere/klassikere_fusilli_pkg.jpg,DNK,98
Fusilli,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/fusilli.png,ROU,98
Fusilli,https://www.barilla.com//-/media/images/pt_br/mockups_blue_box/3df_bbnvi_fusilli_500g_eu_iso7_v11.png,BRA,98
Fusilli,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/klassische_sorten_nl/new/klassiekers_pack_fusilli_new.png,NLD,98
Fusilli,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/classiques/pack_nvi/3df_bbnvi_fusilli_500g.png,FRA,98
Fusilli,https://www.barilla.com//-/media/images/hr_hr/fusilliproduct.png,HRV,98
Fusilli,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/classic_pl/new_barilla_fusilli_500g.png,POL,98
Fusilli,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/classic-gr/3df_3030030466_1000012625fusilli500gowintlb.png,GRC,98
Fusilli,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/3df_fusilli500geu.jpg,BEL,98
Fusilli,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/fusilli.png,ROU,98
Fusilli,https://www.barilla.com//-/media/images/ko_kr/products/groups/ranges/classic-blue-box/3df_fusilli_productimage.png,KOR,98
Senza Glutine Fusilli,https://www.barilla.com//-/media/images/ch/products/groups/ranges/glutenfrei/3d_real_11411_sg_nvi_fusilli_400g_eu_3151_v1_front.png,CHE,98
Gluten Free Rotini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/gluten-free/barilla_glutenfree_rotini_packaging_142x225px.png,USA,98
FUSILLONI AL BRONZO,https://www.barilla.com//-/media/images/sl_si/3df_fusilloni_al_bronzo_400g.png,SVN,98
Gluten Free Fusilli,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/gluten-free/3df_fusilli_glutenfree_productimage.png,SGP,98
Rotini,https://www.barilla.com//-/media/images/ca/products/new-product-shots/rotini.png,CAN,98
Whole Grain Fusilli,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/whole-grain/3df_fusilli_wholegrain_productimage.png,SGP,98
Fusilli Sin Gluten,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/gluten-free/gluten_free_rotini_box_v3.png,MEX,98
Fusilli Glutenvrij,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/glutenvrije_nl/sg_fusilli_400g.png,NLD,98
Chickpea Rotini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/legumes/2023-legume-packaging-update/barilla_chickpea-rotini_pasta_2023.png,USA,98
Parafuso Barilla,https://www.barilla.com//-/media/images/pt_br/products/cards/massa-com-ovos/novo/fb_aw_3d_11156_swwe_parafuso_500g_blu_v1-copia.png,BRA,98
Fusilli di Lenticchie Rosse,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/legumi/2023/fusilli_di_lenticchie_rosse_250g_new.png,ITA,98
Fusilli Integrale,https://www.barilla.com//-/media/images/ch/products/groups/ranges/integrale/3dreal16203integrnvifusilli500geuiso7v1front-1png.png,CHE,98
גירנדולה,https://www.barilla.com//-/media/images/he_il/products/il-products/girandole.png,ISR,98
Fusilli Al Bronzo,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/al-bronzo/packshot/albronzo_fusilli_400g_frontal_1000020461_8076809581097removebgpreview.png,DEU,98
GLUTENSİZ FUSILLI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/glutenfree_tr/glutenfree_fusilli_03.png,TUR,98
Fusilli Senza Glutine,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/glutenfrei/3d_real_11411_sg_nvi_fusilli_400g_eu_3151_v1_front.png,DEU,98
Fusilli Al Bronzo,https://www.barilla.com//-/media/images/es_es/al-bronzo/fusilli_al_bronzo_400g_fr.png,ESP,98
Fusilli bez glutena,https://www.barilla.com//-/media/images/hr_hr/3d_real_11411_sg_nvi_fusilli_400g_eu_3151_v1_front.png,HRV,98
Fusilli,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/ekologisk_sv/3df_3030030754_1000013730_fusilli_bio_500g/new-fusilli.png,DNK,98
Fusilli integralni,https://www.barilla.com//-/media/images/hr_hr/3d_real_16203_integr_nvi_fusilli_500g_eu_iso7_v1_front.png,HRV,98
Whole Grain Rotini Pasta,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/whole-grain/whole_grain_rotini_front_v2.png,USA,98
Fusilli Al Bronzo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/al-bronzo/fusilli_al_bronzo_400g.png,FRA,98
Red Lentil Rotini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/legumes/2023-legume-packaging-update/barilla_red-lentil-rotini_pasta_2023.png,USA,98
Rotini de Legumbres,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-cortas/5181038231barillarotinichickpeacopy.png,PRI,98
Fusilli Al Bronzo,https://www.barilla.com//-/media/images/be/products/groups/ranges/al_bronzo_be/fusilli_al_bronzo_400g.png,BEL,98
Fusilloni Al Bronzo,https://www.barilla.com//-/media/images/ch/products/groups/ranges/al-bronzo/packshot/3df_fusilloni_al_bronzo_400g.png,CHE,98
Fusilli Integrale,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/integrale/3dreal16203integrnvifusilli500geuiso7v1front-1png.png,DEU,98
Al Bronzo Fusilli,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/al-bronzo/3df_fusilli_al_bronzo_400g.png,AUS,98
Fusilli integrale,https://www.barilla.com//-/media/images/sl_si/3d_real_16203_integr_nvi_fusilli_500g_eu_iso7_v1_front.png,SVN,98
Fusilli Integrale,https://www.barilla.com//-/media/images/cs_cz/general-use/fusilli-integrale.png,ROU,98
פוזילי ללא גלוטן,https://www.barilla.com//-/media/images/he_il/products/il-products/gf_passover/8076809545464.png,ISR,98
Rotini,https://www.barilla.com//-/media/images/es_pr/products/groups/ranges/classic-blue-box/bb_rotini_pp.png,PRI,98
Penne Ready Pasta,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-cortas/5181044687barillarotinireadypastacopy.png,PRI,98
Brezglutenski fusilli,https://www.barilla.com//-/media/images/sl_si/3d_real_11411_sg_nvi_fusilli_400g_eu_3151_v1_front.png,SVN,98
Rotini Ready Pasta,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-cortas/5181044687barillarotinireadypastacopy.png,PRI,98
TAM BUĞDAY FUSILLI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/integrale_tr/integrali_fusilli_02.png,TUR,98
Fusilli Academia Barilla,https://www.barilla.com//-/media/images/hr_hr/fussili50.png,HRV,98
Fusilloni Al Bronzo,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/al-bronzo/packshot/3df_fusilloni_al_bronzo_400g.png,DEU,98
Al Bronzo Fusilli,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/al-bronzo/barilla_al-bronzo_fusilli_pasta_packaging.png,USA,98
Fusilli Integral,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/integrale-es/_0004_3df_10794_integr_spaghetti_5_500g/fusilli_int_pack_new.png,ESP,98
Fusilli Red Lentil,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/legumes/3df_fusilli_redlentil.png,SGP,98
Fusilli Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_fusilli_new.png,ITA,98
Protein+® Rotini ,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/proteinplus/proteinplus_rotini_2021.png,USA,98
Rotini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_rotini-pasta.png,USA,98
Fusilli de lentilles corail,https://www.barilla.com//-/media/images/ch/products/groups/ranges/huelsenfruechte/2022_barilla_pasta_aus_huelsenfruechten_fusilli_rote_linsen_8076809574983_250g_front.png,CHE,98
Fusilli Glutenvrij,https://www.barilla.com//-/media/images/be/products/groups/ranges/gluten-free/fusilli_sg_pack_new.png,BEL,98
FUSILLI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/academia_tr/fusilli-academia-new.png,TUR,98
Fusilli aus roten Linsen,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/huelsenfruechte/2022_barilla_pasta_aus_huelsenfruechten_fusilli_rote_linsen_8076809574983_250g_front.png,DEU,98
Fusilloni Al Bronzo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/al-bronzo/fusilloni_al-bronzo_400g_fr.png,ITA,98
Fusilli Sans Gluten,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/sans-gluten/new/fusilli_sg_pack_new.png,FRA,98
Ready Pasta Rotini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/ready-pasta/ready-pasta-new-packaging-2023/barilla_ready-pasta_rotini.png,USA,98
Fusilli Integrale,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/whole-grain/integrale_fusilli_500g_front.png,BRA,98
Gluten Free Fusilli,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/gluten-free/3d_real_22404_gf_nvi_fusilli_340g_aus_c23002_v1_front.png,AUS,98
Fusilli Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/fusilli_al_bronzo_400g_fr.png,ITA,98
Fusilli de Lentilles Corail,https://www.barilla.com//-/media/images/fr_fr/products/legumineuses/fusilli_pack.png,FRA,98
Fusilli Glutenfri,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/glutenfri_sv/gluten-free-2023/3d_real_11409_sg_nv_fusilli_400.png,SWE,98
Fusilloni Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/fusilloni-al-bronzo_pack-400g_fr.png,ITA,98
Academia Barilla Fusilli,https://www.barilla.com//-/media/images/sl_si/fussili50.png,SVN,98
Fussiloni Al Bronzo,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/al-bronzo-boxes_sv/fusilloni_al-bronzo_400g_packshot.png,SWE,98
Fusilli Integrale,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/fusilli-integrale.png,ROU,98
Fusilli,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_fusilli_500g.png,MEX,98
Fusilli Sans gluten,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/glutenfrei/3d_real_11411_sg_nvi_fusilli_400g_eu_3151_v1_front.png,CHE,98
Fusilli Pronto,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/pronto/pronto_fusilli_340g.png,MEX,98
ΟΛΙΚΗΣ ΑΛΕΣΕΩΣ Fusilli,https://www.barilla.com//-/media/images/el_gr/products/categories/integrale-fusilli-2021.png,GRC,98
 Fusilli Senza Glutine,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/gluten-free/new/fusilli_sg.png,ITA,98
FUSILLONI AL BRONZO,https://www.barilla.com//-/media/images/hr_hr/3df_fusilloni_al_bronzo_400g.png,HRV,98
Fusilli Bucati Corti,https://www.barilla.com//-/media/images/pt_br/hero-images/3df_16219_coll_fusilli_bucati_corti_500g_eu_iso7_v1-(1).png,BRA,115
Fusilli Bucati Corti,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_new_pack_fusilli_bucati_corti.png,FRA,115
Fusilli Bucati Corti,https://www.barilla.com//-/media/images/be/products/updates_some_products/fusilli_bucati_corti_pack_new.png,BEL,115
Collezione Édition Gourmet Fettuccine,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione_edition_gourmet/fettuccine_collection_gourmet_new.png,FRA,124
Collezione Édition Gourmet Lasagnette,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione_edition_gourmet/lasagnette_collection_gourmet_new.png,FRA,125
Tagliatelle all'uovo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_new_pack_tagliatelle_uovo.png,FRA,129
Tagliatelle all'Uovo ,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/collezione-es/_0013_3df_coll_tagliatelle_uovo_500g/_0013_3df_coll_tagliatelle_uovo_500g_new/_0013_3df_coll_tagliatelle_uovo_500g_new.png,ESP,129
Tagliatelle Uovo,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-tagliatelle-2021.png,GRC,129
Tagliatelle,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/collezione_nl/new/collezione_pack_tagliatelle_new.png,NLD,129
Tagliatelle à l'œuf,https://www.barilla.com//-/media/images/ch/products/groups/ranges/emiliane/tagliatelle_500g.png,CHE,129
Tagliatelle 250g,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/barilla_tagliatelle-uovo-250g_front.png,POL,129
Egg Tagliatelle,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/collezione/3df_tagliatelle_productimage_v2.png,SGP,129
Tagliatelle All'Uovo,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/8076808201293-coll_tagliatelle_uovo_500g_fronte_v1_3184.png,BEL,129
TAGLIATELLE,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_tagliatelle_box_web.png,MEX,129
Fettuccine,https://www.barilla.com//-/media/images/hr_hr/3d_real_12394_coll_nvi_fettuccine_500g_eu_3180_v1_front.png,HRV,166
Fettuccine,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/collezione/collezione_br_fettuccine_500g_front/3df_3030043497_1000012394fettuccinesemlc12x500gintl/3df_12394_coll_fettuccine_500g_eu.png,BRA,166
Fettuccine,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/new-la-col-design-2021/1000012394_8076809523776_collezione_fettuccine_500g_front--kopie_159x203.png,SWE,166
Fettuccine,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_fettuccine_500g_front_1000012394_8076809523776.png,CHE,166
Fettuccine,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-fettuccine-2021.png,GRC,166
Fettuccine,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/tk_1000012394_8076809523776_collezione_fettuccine_500g_front.png,DEU,166
FETTUCINE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_fettuccine_2112.png,TUR,166
Fettuccine,https://www.barilla.com//-/media/images/sl_si/3d_real_12394_coll_nvi_fettuccine_500g_eu_3180_v1_front.png,SVN,166
Fettuccine all'uovo 500 gr,,ITA,166
Fettuccine all'uovo 250 gr,,ITA,166
Fettuccine 5 cereali e uova,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/pack_fettuccine-5cereali-uova.png,ITA,166
Fettuccine,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_fettuccine_pasta.png,USA,166
Fettuccine,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_fettuccine_500g.png,MEX,166
Fettuccine ,https://www.barilla.com//-/media/images/pt_br/hero-images/mkp_bx_macar_barilla_fettuccine.png,BRA,166
Fettuccine,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-largas/5181068365barillafettuccinecopy.png,PRI,166
Fettuccine Barilla,https://www.barilla.com//-/media/images/pt_br/hero-images/fb_aw_3d_11160_swwe_fettuccine_500g_bra_v2.png,BRA,166
Fettuccine à l'œuf,https://www.barilla.com//-/media/images/ch/products/groups/ranges/emiliane/fettuccine_500g.png,CHE,166
Gluten Free Fettuccine,https://www.barilla.com//-/media/images/ca/products/gf-pack-shots-en/309x87barillafettucini_final.png,CAN,166
Fettuccine,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/collezione_fettuccine_500g_front.png,BEL,166
Fettuccine,https://www.barilla.com//-/media/images/ca/products/new-product-shots/fettucine.png,CAN,166
Gluten Free Fettuccine,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/gluten-free/barilla_glutenfree_fettuccine_packaging_309x87px.png,USA,166
Fettuccine Ricce à l'œuf,https://www.barilla.com//-/media/images/ch/products/groups/ranges/emiliane/fettuccine_ricce_250g.png,CHE,166
Fettuccine Ricce all'uovo,,ITA,166
Tagliatelle con Spinaci,https://www.barilla.com//-/media/images/hr_hr/spinaci.png,HRV,167
Tagliatelle con spinaci,https://www.barilla.com//-/media/images/sl_si/spinaci.png,SVN,167
Tagliatelle con Spinaci,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/10000271167_8076809523721_collezione_tagliatelle_spinaci_500g_front.png,DEU,167
Tagliatelle aux épinards,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_tagliatelle_spinaci_500g_front_1000271167_8076809523721.png,CHE,167
Tagliatelle con Spinaci ,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/3df_3030032645_1000271167-tagliatelle-con-spinachi-500g-lc.png,BEL,167
Collezione Lasagne,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/collezione/collezione_br_lasagne_500g_front/3df_3030043741_1000012389lasagnelc12x250ggerbraport/3df_12389_coll_lasagne_250g_eu-(1).png,BRA,169
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-penne-tricolore-2021.png,GRC,170
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_penne_tricolore_500g_front_1000012496_8076809501415.png,CHE,170
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/tk_1000016210_8076809501415_collezione_penne_tricolore_500g_front.png,DEU,170
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/mezzepennetricolorecollezione.png,POL,170
Tri-Color Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_tri-color-penne-pasta.png,USA,170
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/pt_pt/products/groups/ranges/gama--clasica_pt/bb_tricolor_penne_pp.png,PRT,170
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mezze-penne-tricolore.png,ROU,170
